AQS Code	CAMS	TCEQ Region	Reg#	EPA Reg	Site Name	Street Address	Urban Area	Latitude	Longitude	Elevation	Timezone	Params	Activation Date	Deactivation Date	Maintained By	Owned By
481210054		DALLAS/FORT WORTH	04	Y	Denton Colony	Quarter Mile Rd off Hwy 121 	DALLAS-FORT WORTH, TX	33.0719440	-96.8613890	186.0	CENTRAL		26-Jan-1981	15-Dec-1999	City of Dallas Ambient Air Program	City of Dallas Ambient Air Program
481211001		DALLAS/FORT WORTH	04	Y	North Mill Street	1801 North Mill St 	NOT IN AN URBAN AREA	33.0644440	-97.0058330	149.0	CENTRAL		01-Jan-1975	31-Dec-1981	TCEQ	TCEQ
481211007	1007	DALLAS/FORT WORTH	04	Y	Flower Mound Shiloh	4401 Shiloh Road 	DALLAS-FORT WORTH, TX	33.0458619	-97.1300022	194.0	CENTRAL	56	27-Oct-2010		AECOM (formerly URS Corp)	North Texas Commission
481211013	1013	DALLAS/FORT WORTH	04	Y	DISH Airfield	9800 Clark Airport Road 	DALLAS-FORT WORTH, TX	33.1309300	-97.2976500	667.0	CENTRAL	56	31-Mar-2010		AECOM (formerly URS Corp)	North Texas Commission
481211032	1032	DALLAS/FORT WORTH	04	Y	Pilot Point	792 E Northside Dr 	DALLAS-FORT WORTH, TX	33.4106495	-96.9445959	209.6	CENTRAL	9	04-Apr-2006		TCEQ	TCEQ
481215008	5008	DALLAS/FORT WORTH	04	N	Denton Airport KDTO	Denton Municipal Airport 		33.2061110	-97.1988890	183.0	CENTRAL		22-Jan-2003	17-Jan-2019	National Weather Service	National Weather Service
481231602	1602	CORPUS CHRISTI	14	N	Cuero	40 Cooperative Way 		29.1347790	-97.2765750	77.5	CENTRAL		15-Apr-2014	17-Nov-2015	University of Texas at Austin	City of Victoria
481350001		MIDLAND	07	Y	USEPA-481350001	MHMR Building &#x28;roof&#x29; 		31.8733330	-102.3458330	881.0	CENTRAL		01-Jan-1963	31-Dec-1983	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
481350002		MIDLAND	07	Y	University &amp; Park	3008 E University Blvd &amp; Parker Park 	ODESSA, TX	31.8722220	-102.3525000	881.0	CENTRAL		19-Nov-1975	10-Oct-1991	TCEQ	TCEQ
481350003	0047, 0122	MIDLAND	07	Y	Odessa-Hays Elementary School	Barrett &amp; Monahans Streets 	ODESSA, TX	31.8365997	-102.3420370		CENTRAL	91	02-Feb-1993		Weston Solutions	TCEQ
481350004	0014	MIDLAND	07	Y	Odessa El Ranchito	4711 San Benito 	ODESSA, TX	31.8263890	-102.3083330	872.0	CENTRAL		16-Aug-2000	06-Jun-2002	TCEQ	TCEQ
481351014	1014	MIDLAND	07	Y	Odessa Gonzales	2700 Disney 	ODESSA, TX	31.8702500	-102.3347490		CENTRAL	8	06-Jun-2002		Weston Solutions	TCEQ
481351092	1092	MIDLAND	07	N	Odessa Westmark Street	11695 West Westmark Street 	ODESSA, TX	31.8577090	-102.5190380		CENTRAL	57	24-Sep-2020		Weston Solutions	TCEQ
481351093	1093	MIDLAND	07	N	Goldsmith Street	520 North Goldsmith Street 	ODESSA, TX	31.9856732	-102.6157790		CENTRAL	57	07-Nov-2020		Weston Solutions	TCEQ
481390001		DALLAS/FORT WORTH	04	Y	City Hall Roof	235 N 8th St &#x28;City Hall&#x2f;FS roof&#x29; 	NOT IN AN URBAN AREA	32.4838890	-96.9944440	197.0	CENTRAL		01-Jan-1981	31-Dec-1984	TCEQ	TCEQ
481390002		DALLAS/FORT WORTH	04	Y	North City Limits	Pasture at North City Limits 	NOT IN AN URBAN AREA	32.4358330	-96.6713890	174.0	CENTRAL		01-Jan-1985	31-Dec-1986	TCEQ	TCEQ
481390003		DALLAS/FORT WORTH	04	Y	Optimist Ball Park	Bath House at Optimist Ball Park 	NOT IN AN URBAN AREA	32.3883330	-96.8472220	183.0	CENTRAL		01-Jan-1976	31-Dec-1981	TCEQ	TCEQ
481390004		DALLAS/FORT WORTH	04	Y	Auger Road	801 Auger Rd 	DALLAS-FORT WORTH, TX	32.4980560	-97.0030560	0	CENTRAL		18-Jan-1991	30-Jan-1993	TCEQ	TCEQ
481390006		DALLAS/FORT WORTH	04	Y	Gorman Road	5050 Gorman Rd 	NOT IN AN URBAN AREA	32.5433330	-96.9266670	0	CENTRAL		10-Mar-1992	30-Apr-1993	TCEQ	TCEQ
481390007		DALLAS/FORT WORTH	04	Y	Tayman Drive Water Treatment Plant	440 Tayman Dr &#x28;Water Treatment Plant&#x29; 	DALLAS-FORT WORTH, TX	32.5316670	-96.9913890	0	CENTRAL		22-Mar-1992	01-Apr-1997	TCEQ	TCEQ
481390008		DALLAS/FORT WORTH	04	Y	Mt. Creek Water Supply	462 Waterworks Rd &#x28;Mt Creek Water Supply&#x29; 	NOT IN AN URBAN AREA	32.4297220	-97.0177780	0	CENTRAL		22-Mar-1992	11-Apr-1993	TCEQ	TCEQ
481390011		DALLAS/FORT WORTH	04	Y	Hidden Valley Trail	491 Hidden Valley Trail 	NOT IN AN URBAN AREA	32.4813890	-96.9413890	0	CENTRAL		31-Aug-1992	20-Oct-1993	TCEQ	TCEQ
481390012		DALLAS/FORT WORTH	04	Y	Chaparral Steel Company	2060 South Hwy 67 		32.4622220	-97.0372220	0	CENTRAL		16-Jan-1993	08-Jan-1999	TCEQ	TCEQ
481390013		DALLAS/FORT WORTH	04	Y	Auger Road Water Treatment Plant	Auger Rd &#x28;Water Treatment Plant&#x29; 	DALLAS-FORT WORTH, TX	32.5013890	-97.0161110	0	CENTRAL		18-Jan-1991	15-Oct-1994	TCEQ	TCEQ
481390014		DALLAS/FORT WORTH	04	Y	Box Crow Cement Company	2 Tar Road Box 485 		32.5461110	-96.9552780	0	CENTRAL		06-Nov-1993	16-Jan-1995	TCEQ	TCEQ
481390015	0094, 0158, 0160	DALLAS/FORT WORTH	04	Y	Midlothian Tower	4252 Waterworks Road 	DALLAS-FORT WORTH, TX	32.4366670	-97.0244440	0	CENTRAL		24-Oct-1994	22-Aug-2007	TCEQ	TCEQ
481390016	0052, 0137	DALLAS/FORT WORTH	04	Y	Midlothian OFW	2725 Old Fort Worth Road 		32.4820856	-97.0268937	195.0	CENTRAL		07-Nov-1994	26-Apr-2022	TCEQ	TCEQ
481390017	0302	DALLAS/FORT WORTH	04	Y	Midlothian Wyatt Rd	1241 East Wyatt Rd 		32.4736110	-97.0425000	189.0	CENTRAL		20-Nov-1999	07-Apr-2006	TCEQ	TCEQ
481390082		DALLAS/FORT WORTH	04	Y	Ennis Airport	3000 W Ennis Ave &#x28;Ennis Airport&#x29; 	NOT IN AN URBAN AREA	32.3261110	-96.6636110	0	CENTRAL		01-Mar-1991	31-Dec-1991	TCEQ	TCEQ
481390084		DALLAS/FORT WORTH	04	Y	Cedar Drive	1120A Cedar Dr 	NOT IN AN URBAN AREA	32.4613890	-97.0055560	174.0	CENTRAL		01-Jan-1985	21-Oct-1994	TCEQ	TCEQ
481390650	0650	DALLAS/FORT WORTH	04	N	ITALY HIGH SCHOOL	300 College 	DALLAS-FORT WORTH, TX	32.1783330	-96.8780560	165.0	CENTRAL		01-Aug-2005	07-Nov-2006	Air Quality Solutions	University of Texas at Austin
481391002		DALLAS/FORT WORTH	04	Y	Water &amp; Elm	Corner of Water &amp; Elm Streets 	NOT IN AN URBAN AREA	32.3875000	-96.8472220	183.0	CENTRAL		01-Jan-1973	31-Dec-1981	TCEQ	TCEQ
481391044	1044	DALLAS/FORT WORTH	04	Y	Italy	900 FM 667 Ellis County 	DALLAS-FORT WORTH, TX	32.1754408	-96.8701976		CENTRAL	102	21-Aug-2007		TCEQ	TCEQ
481410001		EL PASO	06	Y	USEPA-481410001	118 W Missouri 		31.7608330	-106.4833330	1147.0	MOUNTAIN		01-Jan-1957	31-Dec-1995	US EPA National Exposure Research Lab	US EPA National Exposure Research Lab
481410002	0413	EL PASO	06	Y	Tillman	J Harold Tillman Hlt Ct 222 S Campbell S 	EL PASO, TX-NM	31.7576535	-106.4829215	1134.0	MOUNTAIN		01-Jan-1969	21-May-2013	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410003		EL PASO	06	Y	Shorty Lane Fire Station	Shorty Lane &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	31.8375000	-106.5791670	1138.0	MOUNTAIN		01-Jan-1978	31-Dec-1987	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410004		EL PASO	06	Y	Clint High School	12650 Alameda &#x28;Clint High School&#x29; 	NOT IN AN URBAN AREA	31.5886110	-106.2286110	1108.0	MOUNTAIN		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
481410005		EL PASO	06	Y	City Gas Pumps	Franklin at Margarita &#x28;City Gas Pumps&#x29; 	NOT IN AN URBAN AREA	31.9972220	-106.5975000	1147.0	MOUNTAIN		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
481410006		EL PASO	06	Y	Darrington	15000 Darrington 	NOT IN AN URBAN AREA	31.6883330	-106.2075000	1097.0	CENTRAL		01-Jan-1974	31-Dec-1981	TCEQ	TCEQ
481410007		EL PASO	06	Y	Coranado Fire Station	6500 N Mesa &#x28;Coronado Fire Station&#x29; 	NOT IN AN URBAN AREA	31.8322220	-106.5333330	1239.0	MOUNTAIN		01-Jan-1971	29-Dec-1986	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410008		EL PASO	06	Y	Koger Building	4120 Rio Bravo Koger Bldg 	NOT IN AN URBAN AREA	31.7944440	-106.5138890	1188.0	MOUNTAIN		01-Jan-1971	31-Dec-1975	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410010		EL PASO	06	Y	Northeast Clinic	5587 Woodrow Bean Trans Mountain 	EL PASO, TX-NM	31.8997220	-106.4125000	1199.0	MOUNTAIN		01-Jan-1971	19-Aug-2002	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410011		EL PASO	06	Y	Convair Road	6795 Convair Rd &#x28;Weather Bureau at Airport&#x29; 	NOT IN AN URBAN AREA	31.7986110	-106.4000000	1195.0	MOUNTAIN		01-Jan-1971	30-Oct-1993	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410012		EL PASO	06	Y	McCrae	2504 McCrae 	NOT IN AN URBAN AREA	31.7916670	-106.3541670	1188.0	MOUNTAIN		01-Jan-1971	31-Dec-1974	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410013		EL PASO	06	Y	El Paso Natural Gas	Carlsbad Hwy &#x28;El Paso Natural Gas&#x29; 	NOT IN AN URBAN AREA	31.8083330	-106.2361110	1476.0	MOUNTAIN		01-Jan-1972	31-Dec-1975	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410015		EL PASO	06	Y	San Jose Road	7862 San Jose Rd at Wenda Tigua Clinic roof	NOT IN AN URBAN AREA	31.7388890	-106.3611110	1123.0	MOUNTAIN		01-Jan-1972	27-Jun-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410016		EL PASO	06	Y	Trowbridge at Marlow	6292 Trowbridge at Marlow St San Juan Clinic	EL PASO, TX-NM	31.7733330	-106.4077780	1143.0	MOUNTAIN		01-Jan-1981	31-Dec-1988	TCEQ	TCEQ
481410017		EL PASO	06	Y	Delta Fire Station	6300 Delta &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	31.7597220	-106.4111110	1151.0	MOUNTAIN		01-Jan-1971	31-Dec-1974	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410018		EL PASO	06	Y	Shelter Place	211 Shelter Place &#x28;Animal Control&#x29; 	NOT IN AN URBAN AREA	31.7666670	-106.4388890	1126.0	MOUNTAIN		01-Jan-1971	30-Jun-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410019		EL PASO	06	Y	Pershing	3200 Pershing Fire Station roof	EL PASO, TX-NM	31.7875000	-106.4541670	1141.0	MOUNTAIN		01-Jan-1971	31-Dec-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410020		EL PASO	06	Y	Hercules Fire Station	3828 Hercules &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	31.8555560	-106.4461110	1219.0	MOUNTAIN		01-Jan-1971	31-Dec-1974	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410021		EL PASO	06	Y	Thomas Manor Elementary School	7900 Jersey &#x28;Thomas Manor Elem School&#x29; 	NOT IN AN URBAN AREA	31.7269440	-106.3708330	1122.0	MOUNTAIN		01-Jan-1972	31-Dec-1981	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410022		EL PASO	06	Y	International Boundary	International Boundary &amp; Water Commission 	NOT IN AN URBAN AREA	31.7833330	-106.5250000	1151.0	MOUNTAIN		01-Jun-1972	31-Dec-1981	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410023		EL PASO	06	Y	Kern Fire Station	301 E Robinson &#x28;Kern Fire Station&#x29; 	NOT IN AN URBAN AREA	31.7438890	-106.5036110	1205.0	MOUNTAIN		01-Jan-1971	31-Dec-1981	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410024		EL PASO	06	Y	San Diego	2300 San Diego Highland Elementary School Roof	NOT IN AN URBAN AREA	31.7875000	-106.4708330	1192.0	MOUNTAIN		01-Jan-1972	31-Dec-1986	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410025		EL PASO	06	Y	Zack White School	425 Roxbury &#x28;Zack White School&#x29; 	NOT IN AN URBAN AREA	31.8441670	-106.5916670	1141.0	MOUNTAIN		01-Jan-1973	27-Jun-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410027	0006	EL PASO	06	Y	EL PASO DOWNTOWN	500 North Campbell St 	EL PASO, TX-NM	31.7630560	-106.4866670	1146.0	MOUNTAIN		01-Jan-1973	16-Jan-2004	TCEQ	TCEQ
481410028	0030	EL PASO	06	Y	EL PASO EAST C30	6950 Alameda Ave &#x28;Ascarate Park&#x29; 	EL PASO, TX-NM	31.7516670	-106.4111110	1122.0	MOUNTAIN		01-Jan-1974	01-Sep-1999	TCEQ	TCEQ
481410029	0414	EL PASO	06	Y	Ivanhoe	10834 Ivanhoe &#x28;Ivanhoe Fire Station&#x29; 	EL PASO, TX-NM	31.7857699	-106.3236630	1149.8	MOUNTAIN	10	01-Jan-1979		City of El Paso Environmental Services Department	TCEQ
481410030		EL PASO	06	Y	Socorro Road	9060 Socorro Rd 	NOT IN AN URBAN AREA	31.6786110	-106.3152780	1239.0	MOUNTAIN		01-Jan-1979	30-Jun-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410031		EL PASO	06	Y	Paisano-Irrigation Gate Lock	2616 Paisano-Irrigation Gate Lock IBWC 	NOT IN AN URBAN AREA	31.7833330	-106.5230560	1152.0	MOUNTAIN		01-Jan-1979	27-Jun-1988	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410033		EL PASO	06	Y	Kern	301 East Robinson 	EL PASO, TX-NM	31.7772059	-106.5017115	1189.0	MOUNTAIN		01-Jan-1979	22-May-2012	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410036		EL PASO	06	Y	Mulberry Avenue	500 Mulberry Ave 	EL PASO, TX-NM	31.8530560	-106.5925000	1189.0	MOUNTAIN		01-Jan-1981	30-Jun-1988	TCEQ	TCEQ
481410037	0012, 0125, 0151	EL PASO	06	Y	El Paso UTEP	250 Rim Rd 	EL PASO, TX-NM	31.7683021	-106.5012561	1158.0	MOUNTAIN		01-Jan-1981	16-Nov-2021	TCEQ	TCEQ
481410038	0418	EL PASO	06	Y	El Paso Mimosa	7501 Mimosa Avenue 	EL PASO, TX-NM	31.7358893	-106.3779190	1121.9	MOUNTAIN	1	01-Jan-1981		City of El Paso Environmental Services Department	TCEQ
481410039		EL PASO	06	Y	Teresita Church	3401 Zapal Ave &#x28;StTeresita Church&#x29; 	NOT IN AN URBAN AREA	31.8077780	-106.5472220	1136.0	MOUNTAIN		01-Jan-1983	31-Dec-1988	TCEQ	TCEQ
481410040		EL PASO	06	Y	Althea Park	500 Althea Park 	NOT IN AN URBAN AREA	31.7850000	-106.5011110	1136.0	MOUNTAIN		01-Jan-1983	27-Jun-1988	TCEQ	TCEQ
481410041		EL PASO	06	Y	VILAS	220 Lawton St 	EL PASO, TX-NM	31.7605000	-106.5004000	1136.0	MOUNTAIN		01-Jan-1983	31-Dec-2003	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410042		EL PASO	06	Y	Krupp Drive	4185 Krupp Drive 	NOT IN AN URBAN AREA	31.7947220	-106.5075000	1136.0	MOUNTAIN		01-Jan-1983	27-Jun-1988	TCEQ	TCEQ
481410043		EL PASO	06	Y	Buford	205 Buford Rd Escontrias School 	EL PASO, TX-NM	31.6522220	-106.2911110	0	MOUNTAIN		06-Jan-1991	31-Dec-1999	TCEQ	TCEQ
481410044	0041, 0126, 3001	EL PASO	06	Y	El Paso Chamizal	800 S San Marcial Street 	EL PASO, TX-NM	31.7656876	-106.4552270	1128.8	MOUNTAIN	155	01-Apr-1988		TCEQ	TCEQ
481410045		EL PASO	06	Y	LINDBERGH	250 Lindbergh Ave &#x28;Lindbergh Elem School&#x29; 	EL PASO, TX-NM	31.8466670	-106.5883330	0	MOUNTAIN		31-Aug-1988	30-Jun-2003	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410047	0123	EL PASO	06	N	Womble	Cleveland Ave at Clark Dr 	EL PASO, TX-NM	31.7759489	-106.4131640	1212.8	MOUNTAIN	91	13-Apr-1993		TCEQ	TCEQ
481410050	0415	EL PASO	06	Y	Moon City	10039 North Loop Drive 	EL PASO, TX-NM	31.6727780	-106.2841670	1122.0	MOUNTAIN		04-Jun-1990	11-Sep-2009	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410051	0324	EL PASO	06	Y	Fort Bliss	1660 Jeb Stuart 	EL PASO, TX-NM	31.8019440	-106.4205560	1183.0	MOUNTAIN		01-Dec-1990	30-Jan-2014	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481410053	0040, 0116	EL PASO	06	Y	El Paso Sun Metro	700 West San Francisco Ave 	EL PASO, TX-NM	31.7585317	-106.5010446	1128.0	MOUNTAIN		01-Dec-1990	05-Dec-2012	TCEQ	TCEQ
481410054	0036	EL PASO	06	N	El Paso Lower Valley	8470 Plant Rd 	EL PASO, TX-NM	31.7038678	-106.3560420	1116.0	MOUNTAIN	8	07-Jun-1996		TCEQ	TCEQ
481410055	0037, 0159, 0172	EL PASO	06	Y	Ascarate Park SE	650 R E Thomason Loop 	EL PASO, TX-NM	31.7467508	-106.4027870		MOUNTAIN	18	01-Sep-1999		TCEQ	TCEQ
481410057	0049	EL PASO	06	Y	Socorro Hueco	320 Old Hueco Tanks Road 	EL PASO, TX-NM	31.6675492	-106.2879720	1117.0	MOUNTAIN	95	18-Nov-1999		TCEQ	TCEQ
481410058	0072	EL PASO	06	Y	Skyline Park	5050A Yvette Drive 	EL PASO, TX-NM	31.8939304	-106.4258310		MOUNTAIN	9	11-Jul-2000		City of El Paso Environmental Services Department	TCEQ
481410059		EL PASO	06	Y	Clendenin School	2701 Harrison Ave 	EL PASO, TX-NM	31.8146081	-106.4641860	1255.0	MOUNTAIN		13-Apr-2001	31-Jul-2010	City of El Paso Environmental Services Department	TCEQ
481410101		EL PASO	06	Y	Smeltertown	Texas Western College 	NOT IN AN URBAN AREA	0	0	1189.0	CENTRAL		01-Jan-1978	31-Dec-1978	US EPA Human Studies Lab/Health Effects Rsrch Div	City of El Paso Environmental Services Department
481410102		EL PASO	06	Y	Phelps Dodge	Phelps-Dodge prop on Hawkins 	NOT IN AN URBAN AREA	0	0	1064.0	CENTRAL		01-Jan-1978	31-Dec-1978	US EPA Human Studies Lab/Health Effects Rsrch Div	City of El Paso Environmental Services Department
481410693	0693	EL PASO	06	Y	Van Buren	2700 Harrison Avenue 	EL PASO, TX-NM	31.8133550	-106.4645250		MOUNTAIN	9	05-Jul-2010		City of El Paso Environmental Services Department	TCEQ
481411002		EL PASO	06	Y	Canutillo	Union &amp; Bosque Streets 	NOT IN AN URBAN AREA	31.8822220	-106.5827780	1148.0	MOUNTAIN		01-Jan-1972	31-Dec-1975	City of El Paso Environmental Services Department	City of El Paso Environmental Services Department
481411011	1011	EL PASO	06	Y	El Paso Delta	6700 Delta Drive 	EL PASO, TX-NM	31.7584760	-106.4073460	1127.0	MOUNTAIN		05-Aug-2011	29-Aug-2023	Orsat	TCEQ
481411021	1021	EL PASO	06	Y	Ojo De Agua	6767 Ojo De Agua 	EL PASO, TX-NM	31.8624958	-106.5473050		MOUNTAIN	10	15-Apr-2013		City of El Paso Environmental Services Department	TCEQ
481490001	0016, 0601	AUSTIN	11	Y	Fayette County	636 Roznov Rd 	AUSTIN, TX	29.9624745	-96.7458748	85.0	CENTRAL		18-May-2000	04-Dec-2018	Dios Dado Environmental	Capital Area Council of Governments
481570001		HOUSTON	12	Y	Radian-481570001	Insurance Road 		29.5372220	-95.6355560	20.0	CENTRAL		01-Jan-1974	31-Dec-1979	Radian Corporation	Radian Corporation
481570002		HOUSTON	12	Y	Radian-481570002	Gulf - Big Creek Oil Field 		29.4750000	-95.7897220	24.0	CENTRAL		01-Jan-1978	31-Dec-1988	Radian Corporation	Radian Corporation
481570003		HOUSTON	12	Y	Radian-481570003	Rawlings Road 		29.4150000	-95.6527780	19.0	CENTRAL		01-Jan-1974	31-Dec-1982	Radian Corporation	Radian Corporation
481570004		HOUSTON	12	Y	Rosenburg Public Works	2700 Ave A &#x28;Public Works Utility Div&#x29; 	NOT IN AN URBAN AREA	29.5650000	-95.7988890	30.0	CENTRAL		01-Jan-1990	31-Dec-1990	TCEQ	TCEQ
481570696	0696	HOUSTON	12	N	UH Sugarland	14000 University Blvd 		29.5741000	-95.6497000	23.0	CENTRAL		26-Feb-2009	11-Aug-2018	University of Houston	University of Houston
481611084	1084	WACO	09	Y	Fairfield FM 2570 Ward Ranch	488 FM 2570 	WACO, TX	31.7978139	-96.1031029		CENTRAL	8	30-Oct-2017		AECOM (formerly URS Corp)	TCEQ
481670001		HOUSTON	12	Y	North City Building	North City Building 	NOT IN AN URBAN AREA	29.4666670	-95.0583330	15.0	CENTRAL		01-Jan-1976	27-Jun-1988	Galveston City-County Health Department	Galveston City-County Health Department
481670002		HOUSTON	12	Y	Moody College	Moody College &#x28;TX A&amp;M Maintenance Bldg&#x29; 	NOT IN AN URBAN AREA	29.3166670	-94.8000000	5.0	CENTRAL		01-Jan-1976	31-Dec-1988	Galveston City-County Health Department	Galveston City-County Health Department
481670003		HOUSTON	12	Y	Army Reserve Training Building	S &amp; 53rd St &#x28;Army Reserve Training Bldg&#x29; 	NOT IN AN URBAN AREA	29.2769440	-94.8208330	18.0	CENTRAL		01-Jan-1980	31-Mar-1982	Galveston City-County Health Department	Galveston City-County Health Department
481670004	0412, 9995	HOUSTON	12	Y	Texas City Fire Station	2516 Texas Avenue 		29.3848058	-94.9312932	5.0	CENTRAL	1	01-Jan-1972		Galveston City-County Health Department	TCEQ
481670005	0147, 1022	HOUSTON	12	Y	Texas City Ball Park	2516 1&#x2f;2 Texas Avenue 	TEXAS CITY, TX	29.3852538	-94.9315428	0	CENTRAL	93	20-Oct-1997		TCEQ	TCEQ
481670012		HOUSTON	12	Y	Highway 519 at Highway 146	Hwy 519 at Hwy 146 	NOT IN AN URBAN AREA	29.3638890	-94.9486110	5.0	CENTRAL		01-Jan-1973	31-Dec-1981	Galveston City-County Health Department	Galveston City-County Health Department
481670013		HOUSTON	12	Y	Loop 197 at Highway 146	Loop 197 &amp; State Hwy 146 	NOT IN AN URBAN AREA	29.3355560	-94.9297220	5.0	CENTRAL		01-Jan-1976	27-Jun-1988	Galveston City-County Health Department	Galveston City-County Health Department
481670014	0034, 0109, 0152	HOUSTON	12	Y	GALVESTON AIRPORT	8715 Cessna Street 	GALVESTON, TX	29.2633190	-94.8565681	0	CENTRAL		01-Dec-1993	22-Mar-2007	TCEQ	TCEQ
481670024		HOUSTON	12	Y	Banana &amp; 3rd	Banana &amp; 3rd St 	NOT IN AN URBAN AREA	29.3638890	-94.9500000	5.0	CENTRAL		01-Jan-1972	31-Dec-1973	Galveston City-County Health Department	Galveston City-County Health Department
481670025		HOUSTON	12	Y	Clear Creek	Clear Creek &amp; Hwy 146 	NOT IN AN URBAN AREA	29.5458330	-95.0263890	5.0	CENTRAL		01-Jan-1972	31-Dec-1981	Galveston City-County Health Department	Galveston City-County Health Department
481670026		HOUSTON	12	Y	Galveston County Park	Galveston Co Park &amp; Hwy 3 	NOT IN AN URBAN AREA	29.5097220	-95.1000000	5.0	CENTRAL		01-Jan-1972	31-Dec-1981	Galveston City-County Health Department	Galveston City-County Health Department
481670031		HOUSTON	12	Y	Air Control Lab	1st Ave S &amp; 4th St &#x28;Air Control Lab&#x29; 	NOT IN AN URBAN AREA	29.3833330	-94.9000000	5.0	CENTRAL		01-Jan-1972	22-Jun-1989	Galveston City-County Health Department	Galveston City-County Health Department
481670035		HOUSTON	12	Y	Shady Lane	3rd St &amp; Shady Lane 	NOT IN AN URBAN AREA	29.3708330	-94.9500000	5.0	CENTRAL		01-Jan-1972	27-Jun-1988	Galveston City-County Health Department	Galveston City-County Health Department
481670042		HOUSTON	12	Y	Magnolia Street	Magnolia St &#x28;Water Well&#x29; 	NOT IN AN URBAN AREA	29.3652780	-94.9791670	5.0	CENTRAL		01-Jan-1972	31-Dec-1972	Galveston City-County Health Department	Galveston City-County Health Department
481670043		HOUSTON	12	Y	Washington &amp; Carver	Washington &amp; Carver &#x28;Fire Station&#x29; 	NOT IN AN URBAN AREA	29.3836110	-94.9819440	5.0	CENTRAL		01-Jan-1975	31-Dec-1981	Galveston City-County Health Department	Galveston City-County Health Department
481670044		HOUSTON	12	Y	Texas City 5th &amp; Orchard	5th Ave North &amp; Orchard St 	NOT IN AN URBAN AREA	29.3805560	-94.9625000	5.0	CENTRAL		01-Jan-1972	31-Dec-1972	Galveston City-County Health Department	Galveston City-County Health Department
481670045		HOUSTON	12	Y	Magnolia Street 2	3408 Magnolia St 	NOT IN AN URBAN AREA	29.3972220	-94.9486110	5.0	CENTRAL		01-Jan-1972	31-Dec-1973	Galveston City-County Health Department	Galveston City-County Health Department
481670046		HOUSTON	12	Y	Loop 197 Lift Station	Loop 197 East of 21st St &#x28;Lift Station&#x29; 	NOT IN AN URBAN AREA	29.4083330	-94.9083330	5.0	CENTRAL		01-Jan-1972	31-Dec-1972	Galveston City-County Health Department	Galveston City-County Health Department
481670047		HOUSTON	12	Y	Galveston 56 1&#x2f;2 Street	56-0 1&#x2f;2 St 	NOT IN AN URBAN AREA	29.2833330	-94.8236110	5.0	CENTRAL		01-Jan-1972	27-Jun-1988	Galveston City-County Health Department	Galveston City-County Health Department
481670050		HOUSTON	12	Y	Texas City Dike	End of Texas City Dike 	NOT IN AN URBAN AREA	29.3391670	-94.8091670	5.0	CENTRAL		01-Jan-1973	31-Dec-1973	Galveston City-County Health Department	Galveston City-County Health Department
481670051		HOUSTON	12	Y	Galveston County Hospital	Hwy 3 &amp; Hwy 1764 &#x28;County Hospital&#x29; 	NOT IN AN URBAN AREA	29.3958330	-94.9866670	23.0	CENTRAL		01-Jan-1974	11-Aug-1983	Galveston City-County Health Department	Galveston City-County Health Department
